category,taste_level,service_level,name,level,price,env_level,lon,comments,shop_id,address,lat,tags,open_time
深圳餐厅|西丽|火锅,7.1,7.1,西城潮州牛肉料理,准四星商户,60,7.2,113.949492,23条评论,58687300,石新路西丽旺棠工业区(近好美商务酒店),22.584258,,尚无营业时间
深圳餐厅|西丽|火锅|四川火锅,6.8,6.8,蜀都自助火锅城,三星商户,86,6.9,113.952795,21条评论,18285030,留仙大道新围大厦二层(地铁西丽F出口处),22.581064,,尚无营业时间
深圳餐厅|科技园|火锅,7.4,7.5,麦咖啡(高新南环店),准四星商户,23,7.4,113.94796,2条评论,7996217,高新南环路63号,22.52311,,尚无营业时间
深圳餐厅|南头|火锅,7.4,7.4,炜福旺餐厅,准四星商户,,7.4,113.91874,2条评论,17797217,南新路口红花路西124号2楼(中南海滨大酒店侧对面),22.52841,,17:00—00:00
深圳餐厅|南山区|火锅,7.4,7.4,沈家洪城老火锅,准四星商户,,7.4,113.935137,1条评论,57329682,海岸城天利名城,22.518319,,尚无营业时间
深圳餐厅|西丽|火锅|四川火锅,7.3,7.3,暑香串串,准四星商户,,7.3,113.94908,1条评论,13893032,366大街农家水库鱼庄旁边,22.58428,,尚无营业时间
深圳餐厅|前海|火锅,7.2,7.3,食八方,准四星商户,,7.2,113.915922,12条评论,5706441,大新新村40号(罗宝线大新地铁站A出口即可),22.532479,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.3,蜀都香辣虾,准四星商户,64,7.2,113.948311,14条评论,23550633,西丽石鼓路北旺棠工业区25栋北面109,22.584988,,17:00-3:00
深圳餐厅|南油|火锅,7.3,7.2,粤海煲仔饭,准四星商户,15,7.3,113.916962,2条评论,21205257,南新路南园村新三坊7-2号,22.517653,,尚无营业时间
深圳餐厅|前海|火锅,7.2,7.2,重庆飘香活鱼村,准四星商户,29,7.1,113.91829,6条评论,23223990,南山市场对面丁头村200号,22.52547,,早上十点至第二天凌晨五点
深圳餐厅|南油|火锅,7.3,7.3,呼扁记潮汕牛肉火锅,准四星商户,41,7.3,113.924019,2条评论,67133758,登良路与南光路交汇处龙佳园1楼,22.513272,,尚无营业时间
深圳餐厅|西丽|火锅,7.0,6.9,无厨百姓养生菜馆,准四星商户,48,6.8,113.96387,23条评论,3544207,桃源街道丽山路157号(硅谷人才公寓对面),22.590379,,尚无营业时间
深圳餐厅|南山区|火锅,7.3,7.3,大石斑鱼鱼粥鹅肉火锅,准四星商户,,7.3,113.916915,1条评论,68881525,前海路1120号附近,22.518989,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.3,海记牛肉店,准四星商户,108,7.3,113.95458,1条评论,38084901,西丽村,22.5783,,尚无营业时间
深圳餐厅|西丽|火锅|鱼火锅,7.3,7.3,至尊宝牛香(西丽店),准四星商户,40,7.3,113.951996,1条评论,66410651,新光路13号(西丽市场旁),22.575863,,全天 周一至周日
深圳餐厅|南油|火锅,7.4,7.4,潮尚火锅坊,准四星商户,100,7.4,113.920856,2条评论,23366147,常兴路49号(学府路与常兴路交叉口东南角),22.527875,,午市：11：00——14：30；晚市：17：00——22：00；宵夜：22：00——24：00
深圳餐厅|西丽|火锅|涮涮锅,7.4,7.4,超牛涮涮锅,准四星商户,,7.4,113.950721,2条评论,50557639,新高路1号,22.581046,,尚无营业时间
深圳餐厅|南油|火锅,7.1,7.1,二郎田鸡(后海大道店),准四星商户,51,6.9,113.928708,26条评论,2761411,后海大道龙城路(近南油大厦),22.510826,,尚无营业时间
深圳餐厅|西丽|火锅,7.5,7.4,禾记火锅,准四星商户,48,7.5,113.938479,14条评论,24963178,留仙大道打石一路人才公寓2栋2楼211,22.573239,,尚无营业时间
深圳餐厅|白石洲|火锅,7.3,7.2,味王清远鸡煲,准四星商户,45,7.3,113.972125,6条评论,9220740,白石洲华夏路7号,22.538849,,尚无营业时间
深圳餐厅|南油|川菜|川菜/家常菜,7.4,7.0,重庆火锅乌江鱼庄,准四星商户,49,6.8,113.928628,48条评论,21213511,南商路南油B区71栋103室(龙城花园对面),22.51097,,尚无营业时间
深圳餐厅|西丽|火锅,7.2,7.3,苏记老母鸡(西丽店),准四星商户,50,6.9,113.97645,88条评论,13853885,龙珠大道龙珠五路龙井村68号,22.561777,回头客(8)|分量足(3)|味道赞(18)|服务热情(25)|性价比高(6)|价格实惠(4)|环境一般(4),17:00-03:00
深圳餐厅|西丽|火锅|鱼火锅,7.4,7.2,九门寨石锅鱼(珠光店),准四星商户,93,7.2,113.96412,52条评论,13774186,西丽镇珠光路珠光村东区158号，即江南百货对面,22.57,,11:00-2：00
深圳餐厅|南山中心区|火锅|鱼火锅,7.3,7.3,海岸城炉鱼店,准四星商户,,7.3,113.93583076274356,1条评论,69324179,文心四路33号,22.518430151788724,,尚无营业时间
深圳餐厅|南油|火锅|四川火锅,7.3,7.6,爱上李辣重庆火锅,准四星商户,89,7.6,113.92055,52条评论,28593316,东滨路4269号绿云厂房底层(迪雅大厦一楼),22.506749,回头客(3)|牛肉赞(3)|菜品不错(5)|环境优雅(4)|服务热情(5)|味道一般(6)|火锅(8),10:00-24：00
深圳餐厅|科技园|火锅|牛肉火锅,7.6,7.5,壹鼎香牛肉店(松坪山店),准四星商户,42,7.5,113.948607,10条评论,65832293,西丽镇松坪山村乌石头路10栋134-136,22.559669,,尚无营业时间
深圳餐厅|南油|火锅|四川火锅,7.3,7.1,古乐牛香牛杂火锅(南山店),准四星商户,44,7.0,113.927503,26条评论,59175425,南门一坊商业街A135号,22.506245,,尚无营业时间
深圳餐厅|白石洲|火锅|猪肚鸡,7.1,6.9,福金记猪肚鸡(白石洲店),准四星商户,63,6.8,113.96899,58条评论,4588188,上白石一坊1号201铺(沙河医院斜对面),22.54261,,10:00-22:00
深圳餐厅|前海|火锅|牛肉火锅,7.4,7.0,潮味鲜牛肉(捞旺潮味鲜牛肉),准四星商户,71,7.1,113.918893,23条评论,21205210,南新路2034-1号(分店地址 深圳市龙华新区清泉路南永丰酒店一楼),22.529414,,宵夜早市晚市 10:00-02:00 周一至周日
深圳餐厅|南山区|火锅|牛肉火锅,6.8,6.8,哙牛侗寨黄牛馆(海上世界店),三星商户,99,7.1,113.916174,11条评论,68165659,海上世界商业中心一楼雨花西餐厅旁,22.483913,,尚无营业时间
深圳餐厅|南油|火锅|鱼火锅,7.0,6.9,九门寨石锅鱼(南门一坊店),准四星商户,36,6.7,113.927945,16条评论,65702739,南门一坊商步行街A135-136铺,22.50714,,尚无营业时间
深圳餐厅|南头|火锅,6.6,6.7,湘之羊音乐时尚火锅,三星商户,65,6.6,113.919919,24条评论,69777736,南新路3147号二楼(鸿洲新都旁),22.538935,,尚无营业时间
深圳餐厅|西丽|火锅,7.0,6.9,王者牛香牛杂火锅(西丽店),准四星商户,47,6.7,113.953434,18条评论,57472977,西丽新围村综合楼一楼(西丽地铁F出口、鼎新大厦门口直入30米),22.58206,,09:00-00:30 周一至周日
深圳餐厅|华侨城|火锅,7.3,7.3,中华老字号川派火锅,准四星商户,,7.3,113.98370971914709,1条评论,69388538,兴隆西街2-1,22.536471820413507,,尚无营业时间
深圳餐厅|西丽|火锅,7.4,7.3,饕记牛杂店,准四星商户,47,7.1,113.9738797,67条评论,8727201,龙井路龙井综合楼3号库(新桃源宾馆西侧)(近桃源村西门),22.55929869,,11:30-14:30   17:00-23:30
深圳餐厅|南头|火锅,7.1,6.8,清远脆皮鸡煲,三星商户,,6.5,113.92719013455604,1条评论,67548636,大新路61号,22.548410509065608,,尚无营业时间
深圳餐厅|蛇口|火锅,7.4,7.1,方鸿新汕头牛丸火锅,准四星商户,49,7.2,113.927317,14条评论,59012676,蛇口街道招商路米兰公寓1期,22.49098,,17:00-03:00 周一至周日
深圳餐厅|前海|其他|湖北菜,7.2,7.2,楚香阁湖北菜,准四星商户,56,6.9,113.9227039,20条评论,18143992,南山大道与海德二道交界处天源大厦一层(南山派出所旁边),22.5220576,,每天 8: 00 -- 24: 00
深圳餐厅|蛇口|火锅|鱼火锅,7.3,7.3,洞庭湖石锅鱼,准四星商户,,7.3,113.922849,1条评论,66555759,蛇口街道海昌街33-35号,22.486688,,晚市宵夜偶尔午市 17:00-00:00 周一至周日
深圳餐厅|南头|火锅,7.5,7.5,清远鸡煲火锅,准四星商户,,7.5,113.917331758372,1条评论,10620667,学府路194号(富邦国际酒店斜对面),22.5284861367861,,尚无营业时间
深圳餐厅|西丽|火锅|牛肉火锅,7.5,7.5,牛之道汕头鲜牛肉火锅店,准四星商户,43,7.3,113.950427,5条评论,65682850,沙河路九五至尊对面(丽苑城市公寓一楼),22.574707,,17:30-02:30 周一至周日
深圳餐厅|南头|火锅|猪肚鸡,6.4,6.4,三十三步海音乐主题餐厅,三星商户,50,6.4,113.933465,2条评论,73407010,桂庙新村73栋二楼(西部创业园),22.525944,,尚无营业时间
深圳餐厅|南油|火锅,6.8,6.5,二郎田鸡(南海大道店),准四星商户,53,6.4,113.925224,17条评论,2914000,南海大道粤海路2号四达大厦首层(近老西安),22.509605,,尚无营业时间
深圳餐厅|西丽|火锅,6.8,6.6,同益汕头牛肉火锅店,三星商户,50,6.5,113.967129,11条评论,32367383,平山一路47号,22.586291,,尚无营业时间
深圳餐厅|西丽|火锅,7.5,7.4,南派?老陈秘制?羊蝎子(龙华店),准四星商户,40,7.4,114.02278,33条评论,21752395,地铁3号线与地铁5号线（环中线）交汇龙华地铁站处,22.65147,,百事谐美
深圳餐厅|白石洲|火锅,7.1,7.1,东北木炭火锅,准四星商户,,7.1,113.972824,3条评论,8903282,星河路(近白石洲),22.540085,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.3,猪肚鸡(西丽分店),准四星商户,,7.3,113.956137,1条评论,48845337,南天路天虹商场附近,22.582257,,尚无营业时间
深圳餐厅|西丽|火锅,7.5,7.6,煲香居,准四星商户,30,7.2,113.952051,49条评论,17874566,西丽镇新围村201-202号,22.584098,,10:30-23:00
深圳餐厅|南头|火锅,7.0,7.0,丫姆丫咪火锅店,准四星商户,55,7.1,113.912752,9条评论,19795724,前海路星海名城4号,22.537065,,尚无营业时间
深圳餐厅|南头|火锅,7.5,7.5,一家芋儿鸡,准四星商户,57,7.1,113.92244,31条评论,24814591,南山大道学府路荔芳村b栋108号,22.52748,,每天早上11点到24点
深圳餐厅|科技园|火锅|牛肉火锅,7.5,7.7,犇驰牛香(松坪山店),四星商户,23,7.2,113.948148,4条评论,66501812,朗山二路松坪山生活区10栋112-113号,22.559417,,尚无营业时间
深圳餐厅|科技园|火锅|鱼火锅,6.9,7.6,口口香石锅鱼,准四星商户,26,7.0,113.949561,5条评论,19584519,乌石头路12-3号(近万昌百货肯德基旁),22.557043,,17:00至次日03:00
深圳餐厅|南山中心区|火锅,7.2,7.3,黔品椰子鸡,准四星商户,83,7.3,113.93614,11条评论,65501521,粤海街道海岸城西座3楼,22.51843,,尚无营业时间
深圳餐厅|海岸城|火锅,6.9,6.9,兄弟老灶火锅(海岸城店),三星商户,,6.9,113.93789,1条评论,5626381,文心五路33号海岸城大厦东座247号,22.518161,,尚无营业时间
深圳餐厅|南油|火锅|鱼火锅,7.3,7.3,九门寨石锅鱼(南商路店),准四星商户,41,7.1,113.928557,47条评论,19304634,南商路南油B区71栋105号(龙城花园对面),22.511256,,尚无营业时间
深圳餐厅|前海|火锅,6.8,6.8,贵州酸汤火锅,三星商户,71,6.6,113.923521,159条评论,4587140,南山大道1132号,22.522793,回头客(8)|肉类好(3)|分量足(6)|味道赞(24)|性价比高(6)|服务热情(4)|火锅(11)|环境一般(6)|午餐(3)|价格高(6),尚无营业时间
深圳餐厅|西丽|火锅|鱼火锅,7.5,7.3,灶大锅柴火鱼庄,准四星商户,61,7.5,113.932479,24条评论,21947738,西丽松白路1026号南岗第二工业园14栋A101号,22.634542,,11:00—22:00
深圳餐厅|白石洲|火锅,7.0,7.0,羊肉馆,准四星商户,45,7.0,113.96874,1条评论,15101352,白石洲沙河街13号(野妹火锅旁),22.540937,,10:00--22:00
深圳餐厅|南油|火锅,7.3,7.2,南派?老陈秘制?羊蝎子(暖羊羊信和店),准四星商户,40,7.1,113.925144,6条评论,21752824,南海大道2088号信和购物广场,22.507193,,百事谐美
深圳餐厅|蛇口|火锅|牛肉火锅,6.8,6.6,潮牛牛肉店(蛇口水湾店),三星商户,81,6.6,113.919547,28条评论,21283803,蛇口太子路84-7号(水湾地铁站D出口),22.488182,,11:00-22:00
深圳餐厅|西丽|火锅|鱼火锅,7.0,6.8,乌江活鱼馆,准四星商户,62,6.8,113.950455,35条评论,19650958,西丽留仙大道与366大街交叉口(西丽医院对面),22.58102,,10:00-23:30
深圳餐厅|白石洲|火锅|牛肉火锅,7.4,7.4,新田园牛肉店,准四星商户,64,7.2,113.968216,32条评论,9205350,沙河街61-10号,22.543288,,16:00-次日1:00
深圳餐厅|蛇口|火锅|牛肉火锅,7.9,7.1,牛福记牛肉火锅,准四星商户,61,6.8,113.932592,35条评论,67309743,后海大道与工业七路交汇处联合维康羽毛球大院内(工业七路口公交站台旁),22.495091,牛肉赞(5)|味道赞(7)|服务热情(6)|火锅(11)|环境一般(3)|烧烤(3),尚无营业时间
深圳餐厅|南山区|火锅,7.2,7.2,南派?老陈秘制?牛羊蝎子(暖羊羊桃园店),准四星商户,40,7.2,113.926,2条评论,56782041,桃园路南苑新村内,22.531717,,尚无营业时间
深圳餐厅|西丽|火锅,7.7,7.7,鲜味涮火锅(田螺鸡甲鱼焖鸡),四星商户,38,7.7,113.955088,4条评论,65551162,沙河西路九祥岭加油站旁,22.582787,,11:00-02:00 周一至周日
深圳餐厅|前海|火锅,6.2,6.0,美旺鸡煲店,三星商户,45,5.7,113.932649,85条评论,4590867,桂庙新村42-6号,22.525507,回头客(4)|肉类好(5)|味道赞(12)|价格实惠(6)|服务热情(4)|深夜食堂(3)|烤鱼(5)|烧烤(5)|环境一般(4)|火锅(3),尚无营业时间
深圳餐厅|南山区|小吃快餐,7.3,7.3,火把瘾火锅米线,准四星商户,,7.5,113.938553,8条评论,73425548,海岸城一楼后海d出口,22.517261,,尚无营业时间
深圳餐厅|蛇口|火锅|四川火锅,7.3,7.6,签百味杨氏御汤串串香,准四星商户,92,7.2,113.924174,314条评论,15956965,"蛇口南水步行街200号(近南水股份有限公司,即南水牌坊)",22.488323,回头客(13)|牛肉赞(3)|菜品不错(10)|味道赞(50)|服务热情(19)|性价比高(17)|环境优雅(9)|体验好(4)|火锅(54)|午餐(8),11:00——24:00
深圳餐厅|西丽|火锅,7.6,7.2,天麻鸡,准四星商户,50,6.6,113.984435,38条评论,4213443,龙珠七路中爱花园内(原二郎田鸡),22.561362,,尚无营业时间
深圳餐厅|前海|火锅,7.5,7.5,阿里锅锅,准四星商户,64,7.5,113.912853,91条评论,6153603,南新路1005号中侨楼1号(南山村牌坊旁),22.513017,回头客(11)|分量足(4)|味道赞(19)|性价比高(7)|服务热情(10)|价格高(4),10:00-23:00
深圳餐厅|白石洲|火锅,7.0,6.9,原味猪肚鸡,准四星商户,59,6.5,113.971751,11条评论,22218764,华夏街.,22.538705,,尚无营业时间
深圳餐厅|蛇口|火锅|牛肉火锅,7.2,7.2,汕头小公园牛肉店,准四星商户,64,6.9,113.924888,33条评论,66020169,蛇口公园路12号(人人乐百货隔壁),22.487496,,尚无营业时间
深圳餐厅|南山区|火锅,6.9,6.9,农家大锅台,准四星商户,68,6.7,113.975774,7条评论,57560509,龙井村龙井路华城百货旁4号铺(桃源村西门),22.558765,,尚无营业时间
深圳餐厅|海岸城|火锅,7.0,6.9,南派?老陈秘制?牛羊蝎子(傻羊羊锦城店),准四星商户,40,6.9,113.78686,2条评论,23099694,锦城路蚝二西海岸豪庭内,22.73286,,百事谐美
深圳餐厅|南头|火锅,7.3,7.3,好伙夫,准四星商户,54,7.3,113.919035,114条评论,14173626,关口路25号中南海滨酒店旁边(近距大新站约684米),22.53688,回头客(10)|味道赞(22)|价格实惠(5)|环境优雅(4)|服务热情(6)|性价比高(3),11:00-22:00
深圳餐厅|南山区|火锅,7.7,7.7,合意新鲜牛杂火锅店,准四星商户,24,7.0,113.919192,3条评论,66727133,关口街104号老乡村对面,22.536574,,09:00-21:00 周一至周日
深圳餐厅|南头|小吃快餐|麻辣烫,7.6,7.6,胖哒熊串串香火锅,准四星商户,63,7.6,113.919562,7条评论,24959289,学府路国兴苑裙楼1009号(平安银行常兴支行对面),22.528251,,尚无营业时间
深圳餐厅|西丽|火锅,6.9,6.9,鸡煲王(深职院南门店),准四星商户,39,7.1,113.953289,1条评论,48060203,同沙路新围村莺新花园底商,22.583957,,尚无营业时间
深圳餐厅|南山中心区|火锅,7.5,7.5,牛道家,准四星商户,,7.5,113.93491,2条评论,58489968,海岸城(仅配送),22.51633,,尚无营业时间
深圳餐厅|蛇口|火锅,7.2,7.2,她座时尚文化餐厅,准四星商户,310,7.2,113.9156198,6条评论,19428573,太子路32号,22.48407057,,10：00—22：00
深圳餐厅|前海|火锅,7.3,7.1,洪雅羊狗肉火锅,准四星商户,30,6.8,113.921436,1条评论,33580767,南山街道向南东村51-3号,22.523497,,尚无营业时间
深圳餐厅|西丽|火锅|四川火锅,5.6,5.4,老重庆火锅(西丽店),二星商户,107,5.6,113.95044,22条评论,26988728,同沙路旺棠工业区8号楼1层1号铺(好美商务酒店旁),22.584264,,尚无营业时间
深圳餐厅|南山区|火锅,7.5,7.5,椰林印记椰子鸡,准四星商户,57,7.4,113.92403,4条评论,67424397,南山大道3187号,22.558148,,尚无营业时间
深圳餐厅|南山区|火锅,6.9,6.9,粥公馆,三星商户,,6.9,113.938588,1条评论,21897426,文心五路33号保利文化广场A区2层,22.516495,,尚无营业时间
深圳餐厅|南山区|火锅|鱼火锅,7.6,7.4,巴度鱼火锅,准四星商户,60,7.4,113.915029,5条评论,73413189,弘都酒店一楼,22.515124,,晚市 17:00-22:00 周一至周日
深圳餐厅|蛇口|火锅,7.4,7.4,椰都美食园椰子鸡,准四星商户,75,7.5,113.924523,75条评论,23426912,公园路45号(蛇口体育中心门口),22.494858,海鲜棒(3)|环境优雅(10)|味道赞(7)|服务热情(9)|椰子鸡(18)|煲仔饭(10)|江河湖海鲜(10)|蒸海鲜(5)|价格高(3),11:00-次日01:00
深圳餐厅|南山区|火锅|鱼火锅,7.1,7.1,小二石锅鱼乡,准四星商户,38,6.8,113.985049,1条评论,39724427,桃源街道塘朗工业区B区13栋,22.587899,,尚无营业时间
深圳餐厅|前海|火锅,7.1,7.2,老街坊新派无烟火锅,准四星商户,45,7.2,113.905873,11条评论,67481452,前海龙海家园内(月亮湾大道西350米),22.534475,,尚无营业时间
深圳餐厅|科技园|火锅,7.6,7.6,兄弟火锅城,准四星商户,,7.6,113.948286,1条评论,9209831,宝深路,22.56053,,尚无营业时间
深圳餐厅|南油|火锅,6.8,6.8,牛天下湘菜馆(南山分店),三星商户,34,6.8,113.921175,2条评论,57964162,南山大道南园工业园(枫叶酒店附近),22.517472,,尚无营业时间
深圳餐厅|南头|火锅,7.1,7.1,原只椰子炖汤,准四星商户,,7.1,113.92049,3条评论,8028625,学府路仓前锦福苑7栋1楼(近牛王庙),22.52788,,10：00-21:00
深圳餐厅|蛇口|火锅|四川火锅,7.3,7.1,聚圆饮食,准四星商户,34,7.1,113.928387,4条评论,19175033,爱榕路金竹园大厦北座7-11号,22.502363,,尚无营业时间
深圳餐厅|前海|火锅,7.1,7.1,羊尚品羊蝎子,准四星商户,,7.1,113.920395,2条评论,65631082,南头街道国兴苑,22.52821,,尚无营业时间
深圳餐厅|前海|火锅|鱼火锅,7.4,7.3,台礼大丰收鱼庄(前海店),准四星商户,66,7.6,113.914363,265条评论,19318911,前海路振业星海商业广场五层,22.540368,回头客(10)|肉类好(12)|分量足(6)|味道赞(29)|菜品不错(9)|性价比高(15)|服务热情(17)|环境优雅(7)|烤鱼(11)|火锅(4),大丰收小洛水鱼庄
深圳餐厅|西丽|自助餐,6.8,6.8,川渝自助火锅,三星商户,39,6.8,113.950976,8条评论,18685206,西丽镇留仙大道366大街新高路1-4号(近留仙大道),22.581036,,尚无营业时间
深圳餐厅|西丽|火锅,7.3,7.0,无厨养生汤馆(西丽店),准四星商户,,7.3,113.96745,2条评论,69195235,丽山路209号,22.593091,,尚无营业时间
深圳餐厅|南油|火锅|鱼火锅,7.5,7.4,好多鱼,准四星商户,30,7.2,113.930529,3条评论,41580022,登良路11-3号,22.509797,,尚无营业时间
深圳餐厅|华侨城|火锅,7.0,6.9,天然湾纳米无姜鱼,准四星商户,70,6.8,113.971007,140条评论,5432014,白石路丽景商务酒店1-3层(京基百纳广场停车场入口处),22.531631,分量足(4)|菜品不错(9)|味道赞(14)|性价比高(10)|服务热情(7)|体验好(3)|环境一般(12)|江河湖海鲜(4)|午餐(4),11:00-21:30
深圳餐厅|南山区|火锅,7.5,7.5,大地醉鹅(大磡分店),准四星商户,,7.5,113.98252009282469,2条评论,67578928,大勘二村商业街(喜多多超巿正对面),22.62138065144761,,10:30-03:00 周一至周日
深圳餐厅|白石洲|火锅,7.0,7.0,真奇鸡煲,准四星商户,40,7.0,113.967922,3条评论,21237114,沙河街下白石新村55-8号(白石洲地铁站A出口),22.542521,,17:00-2:00
深圳餐厅|南山区|火锅,7.5,7.5,锅富城,准四星商户,32,7.2,113.940252,8条评论,56831560,西丽镇白芒村北85栋,22.623966,,尚无营业时间
深圳餐厅|南油|火锅,7.3,7.2,一品鲜脆香鸡煲(创业路店),准四星商户,50,7.1,113.924284,14条评论,8673156,创业路98号南光城市花园1栋楼下A29号铺,22.519406,,尚无营业时间
